conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1887846162583241135,Fri Feb 07 12:49:34 +0000 2025,594,Logikanya begini yang jadi Presiden Prabowo. Yang harus mewujudkan janji2 saat kampanye Prabowo. Yang Harus Memggunakan APBN Prabowo. Masa APBN nya dipake buat Program Jokowi. Itulah kenapa Dana APBN untuk IKN diblokir. Paham ya?,1887846162583241135,,,in,"Bima Sakti, Bumi, Indonesia",2,25,141,https://x.com/abu_waras/status/1887846162583241135,2905814730,abu_waras
1887845554920796426,Fri Feb 07 12:47:09 +0000 2025,132,Klo ga ada Soeharto org ini belum tntu hidup sampai skrng Klo ga ada Gusdur org ini belum tntu bsa ddk di kursi presiden Prnh nyapres org ini klh lawan SBY Klu ga ada Jokowi org ini sangat kasihan Prabowo di hianati Gibran lari Siapakh org ini? https://t.co/cTQWfk0mwX,1887845554920796426,https://pbs.twimg.com/media/GjLf_qqakAA3OKz.jpg,,in,Di mana-mana hatiku senang,7,68,26,https://x.com/adri_zizie/status/1887845554920796426,773236758796394496,adri_zizie
1887839662150164813,Fri Feb 07 12:23:44 +0000 2025,117,Pengarahan Presiden Prabowo Subianto Kepada Komandan Satuan TNI Istana Bogor 7 Februari 2025 Presiden Prabowo mengingatkan bahwa para pendiri bangsa telah menetapkan perlindungan rakyat sebagai tujuan utama negara. Menurut Presiden tujuan tersebut tercantum dalam pembukaan https://t.co/fTFN7jNFcD,1887839662150164813,https://pbs.twimg.com/ext_tw_video_thumb/1887839385892352000/pu/img/EnQkPHXu4ES4oKiw.jpg,,in,,3,20,42,https://x.com/Ndons_Back/status/1887839662150164813,1289954556411969537,Ndons_Back
1887818126034895234,Fri Feb 07 10:58:09 +0000 2025,49,isu Reshuffle kabinet kini tengah ramai usai presiden prabowo menyatakan akan menindak jajaran yang tidak patuh. https://t.co/9qc7k26kOM,1887818126034895234,https://pbs.twimg.com/amplify_video_thumb/1887818027531694080/img/kDWTjLquxNJoQN-s.jpg,,in,Sweet home,2,18,24,https://x.com/__LOVE_AG4EVER/status/1887818126034895234,799023207294504960,__LOVE_AG4EVER
1887809327890866306,Fri Feb 07 10:23:12 +0000 2025,232,Istana: Ultimatum Presiden Prabowo ke Kabinet Merah Putih Bukan yang Pertama https://t.co/PNbDruR4xp,1887809327890866306,,,in,Indonesia,16,104,51,https://x.com/tempodotco/status/1887809327890866306,18129942,tempodotco
1887802522250940630,Fri Feb 07 09:56:09 +0000 2025,1531,Buat para wartawan satukan suara agar mentri seperti itu medapat perhatian khusus dari presiden. Ada apa dengan mentrinya pak @prabowo..? https://t.co/Zdds0f8gY9,1887802522250940630,https://pbs.twimg.com/ext_tw_video_thumb/1887802450046029824/pu/img/iZSAYidyGO1IylLC.jpg,,in,,32,159,715,https://x.com/BebySoSweet/status/1887802522250940630,1708495620376571904,BebySoSweet
1887801187464094026,Fri Feb 07 09:50:51 +0000 2025,97,. . P E C A T B A H L I L L A H A D A L I A !!! Negara dibuat GADUH dan RICUH !!! Mau sampai jatuh berapa banyak KORBAN NYAWA PAK PRESIDEN @prabowo ??!!! @Gerindra @golkar_id . .,1887801187464094026,,,in,Bermuda Triangle,0,12,40,https://x.com/StefanAntonio__/status/1887801187464094026,1529491450605768704,StefanAntonio__
1887795439656915178,Fri Feb 07 09:28:01 +0000 2025,69,Ndak ada hubungan dg Partai asalnya ini pribadi menterinya. Omongan Menteri PU itu kebacut saja ndak pantes menteri memutarbalikan kebijakan Presiden. Tidak ada anggaran IKN yg distop malah ditambah oleh Presiden @prabowo sebesar 8T.,1887795439656915178,,,in,Indonesia,2,18,14,https://x.com/ferrykoto/status/1887795439656915178,24893875,ferrykoto
1887791643182457247,Fri Feb 07 09:12:55 +0000 2025,155,Pecat saja sudah Menteri @KemenPU Pak Presiden @prabowo. Ndak bisa kerja malah pinter memlintir kebijakan Presiden. Asal2an saja bicara dia pikir mengurus rumah tangganya sendiri. Padahal ini urusan negara dimana setiap ucapan berpotensi memberi sinyal buruk ke dunia usaha. https://t.co/oFOf1UGqXv,1887791643182457247,https://pbs.twimg.com/media/GjLIfjPbgAAkov2.jpg,,in,Indonesia,4,81,51,https://x.com/ferrykoto/status/1887791643182457247,24893875,ferrykoto
1887770417643106401,Fri Feb 07 07:48:35 +0000 2025,268,Prabowo tuh tipe presiden yg bekerja dulu ngomong belakangan. Fakta bukan sekadar wacana! RAKYAT PRIORITAS UTAMA https://t.co/7O9Vd6k5iy,1887770417643106401,https://pbs.twimg.com/amplify_video_thumb/1887770211757215744/img/IsrJtIAvI6Llu4lJ.jpg,,in,,1,243,46,https://x.com/prabowoisme/status/1887770417643106401,1600697951738679296,prabowoisme
1887765782920372673,Fri Feb 07 07:30:10 +0000 2025,418,Mau antri gas melon sampe gontok-gontokan gini. Puas lu ya @bahlillahadalia ? Begini ya orang anda @KementerianESDM ? Mohon tertibkan ini pembantu anda yang menyusahkan rakyat Pak Presiden @prabowo Tolong sampein ya mindra @Gerindra Bang @Dahnilanzar https://t.co/Rrjyc7bn3z,1887765782920372673,https://pbs.twimg.com/amplify_video_thumb/1887765641731686400/img/OJBK3Rubu0cQ8hC3.jpg,,in,"Jakarta, Indonesia",29,81,282,https://x.com/MariaAlcaff/status/1887765782920372673,77654478,MariaAlcaff
1887744757591384168,Fri Feb 07 06:06:37 +0000 2025,150,Presiden Prabowo ditantang oleh Kaesang untuk mengadili Jokowi. Kaesang begitu percaya diri bahwa bapaknya tidak akan tersentuh hukum? Tunggu waktunya Lae! Kaosmu adalah doa rakyat Indonesia #JokowiTerpojok #JokowiTerpojok https://t.co/RdjcH4kU0X,1887744757591384168,https://pbs.twimg.com/ext_tw_video_thumb/1887744709185224704/pu/img/HlkOuetHHL7u8M9y.jpg,,in,,8,20,89,https://x.com/Srik4ndiMuslim2/status/1887744757591384168,1629530059265703938,Srik4ndiMuslim2
1887740616752439315,Fri Feb 07 05:50:10 +0000 2025,3743,Presiden Prabowo ditantang oleh Kaesang untuk mengadili Jokowi. Kaesang begitu percaya diri bahwa bapaknya tidak akan tersentuh hukum? Tunggu waktunya Lae! Kaosmu adalah doa rakyat Indonesia Cc @prabowo #JokowiTerpojok #JokowiTerpojok https://t.co/VApmWrrUdo,1887740616752439315,https://pbs.twimg.com/ext_tw_video_thumb/1887740559860916224/pu/img/T10yfG7thqmuuJ_b.jpg,,in,,92,588,1651,https://x.com/MichelAdam717/status/1887740616752439315,1840318532455895040,MichelAdam717
1887740247544615187,Fri Feb 07 05:48:42 +0000 2025,742,Kepada Yth : Presiden Indonesia Bpk @prabowo Untuk segera ditindaklanjuti Demi Indonesia yang lebih baik. Laporan selesai https://t.co/ZLjVxAA1bp,1887740247544615187,https://pbs.twimg.com/ext_tw_video_thumb/1887740212748689409/pu/img/tT7n1cepoWRuGET5.jpg,,in,,6,46,229,https://x.com/WagimanDeep212_/status/1887740247544615187,55200751,WagimanDeep212_
1887739777837113739,Fri Feb 07 05:46:50 +0000 2025,953,BAHLIL BIN BAHLUL GAK BECUS BEJERJA... PRESIDEN PRABOWO DIDESAK PECAT BAHLIL GEGARA KISRUH LPG 3 KG....‼️ #JokowiTerpojok #JokowiTerpojok 🆘🆗 https://t.co/EGTr8F7DP6,1887739777837113739,https://pbs.twimg.com/ext_tw_video_thumb/1887739728231079937/pu/img/7gqARkW8Ru7BsXRg.jpg,,in,,8,28,291,https://x.com/secr3thm4nz56/status/1887739777837113739,1412374538722058244,secr3thm4nz56
1887725946167566529,Fri Feb 07 04:51:52 +0000 2025,247,Pak Prabowo itu contoh presiden yang kerja dahulu kalau ngomong belakangan. Fakta no sekadar wacana! RAKYAT PRIORITAS UTAMA https://t.co/5TMdYf3Kmc,1887725946167566529,https://pbs.twimg.com/amplify_video_thumb/1887725734577512449/img/3aa1aRlWx1oN8o4u.jpg,,in,,2,220,67,https://x.com/prabowoisme/status/1887725946167566529,1600697951738679296,prabowoisme
1887713541576401284,Fri Feb 07 04:02:34 +0000 2025,454,catatan saya tentang 100 hari pemerintahan baru presiden @prabowo di @hariankompas hari ini 7/7/25 h.7. maaf kata sebagian teman ternyata terbaca agak keras . maksud saya hanya menunjukkan realita dari kacamata saya dan mencoba mengusulkan perbaikan. silakan disimak.,1887713541576401284,,,in,"Manch-UK, Sing, Yogya, Jakarta",8,24,132,https://x.com/yanuarnugroho/status/1887713541576401284,81923477,yanuarnugroho
1887695677498814584,Fri Feb 07 02:51:35 +0000 2025,168,Presiden @prabowo memberi mandat kepada Menteri untuk menyikat oknum2 kotor Semua wajib memperbaiki diri atau DILIBAS Bila dulu permainan kotor tuk mengeruk keuntungan pribadi TINGGALKANLAH sekarang juga Bertobatlah menujulah jalan Tuhan dan bekerjalah sungguh2 untuk rakyat https://t.co/lSvVfaneWf,1887695677498814584,https://pbs.twimg.com/ext_tw_video_thumb/1887695643986350080/pu/img/6mOT3n247vbDdyb4.jpg,,in,,4,42,37,https://x.com/BANGSAygSUJUD/status/1887695677498814584,1189039138835554304,BANGSAygSUJUD
1887691857880301890,Fri Feb 07 02:36:25 +0000 2025,121,Bulan madu politik antara Prabowo dan Mulyono resmi telah berakhir. Kini satu persatu program ngaco dari mulyono di stop oleh Presiden Prabowo. https://t.co/OdJNUa4J2p,1887691857880301890,https://pbs.twimg.com/media/GjJtvZybsAAK6vl.jpg,,in,deepest of the sea,2,24,25,https://x.com/Penyuka_ombak/status/1887691857880301890,1074974051045523456,Penyuka_ombak
1887678729553649961,Fri Feb 07 01:44:15 +0000 2025,3441,Setuju! Jokowi adalah Puncaknya Kejahatan. Dan saya heran jika Presiden @prabowo masih membiarkan puncak kejahatan itu merajalela dan memasung Otoritas dan Wewenang dari Presiden yang SAH dan menyandera kekuasaan Presiden hanya demi menyelamatkan dirinya keluarganya https://t.co/0dsb1JZhlL,1887678729553649961,https://pbs.twimg.com/amplify_video_thumb/1887678628999405570/img/wQQWHAX51xnmrtTM.jpg,,in,,26,155,1357,https://x.com/DokterTifa/status/1887678729553649961,1502822366946402304,DokterTifa
1887674907158585419,Fri Feb 07 01:29:03 +0000 2025,208,Bagi pihak2 yg gembira dg kabar IKN mandek segeralah gigit jari karena Presiden @prabowo di RATAS justru menyetujui penambahan anggaran IKN tahun ini dari 6 3T menjadi 8 1 T IKN bukan sekedar memindah Ibu Kota tetapi simbol Kebangkitan Indonesia 🇮🇩 https://t.co/av6egoQZYG,1887674907158585419,,,in,,15,320,53,https://x.com/BANGSAygSUJUD/status/1887674907158585419,1189039138835554304,BANGSAygSUJUD
1887659609349099779,Fri Feb 07 00:28:16 +0000 2025,470,Melalui pengaduan ke kanal negara sudah turun ikut massa aksi juga sudah. Sekarang tinggal menunggu political will presiden @prabowo terkait tukin yang belum ditunaikan bagi para dosen ASN Kemendiktiristek. Semoga aspirasi kami @tukin_dosenASN didengarkan dan dikalbulkan. https://t.co/IYg5URm7oq,1887659609349099779,https://pbs.twimg.com/media/GjJQZK5bIAMFovj.jpg,,in,Karang Tumaritis,11,29,170,https://x.com/Sam_Ardi/status/1887659609349099779,16063023,Sam_Ardi
1887652789083644022,Fri Feb 07 00:01:10 +0000 2025,48,Isu reshuffle Kabinet Merah Putih Presiden Prabowo semakin memanas sejak Rabu (5/2/20205). ~N #ReshuffleKabinet #PrabowoSubianto https://t.co/pfgc3LD9Yo,1887652789083644022,,,in,Jakarta,3,28,15,https://x.com/kompascom/status/1887652789083644022,23343960,kompascom
1887628174856798659,Thu Feb 06 22:23:21 +0000 2025,243,Setelah 100 Hari Berkuasa Presiden Prabowo : 1.𝗖𝘂𝗿𝗵𝗮𝘁 Ada Yang Ngatain Dirinya Tolol. 2. 𝗡𝗴𝗮𝗻𝗰𝗮𝗺 Bersihkan Aparat/Institusi Yang Nyusahin Rakyat. https://t.co/U8EfjCo0Ys,1887628174856798659,https://pbs.twimg.com/ext_tw_video_thumb/1887627911999725570/pu/img/N9S9t5x-5zgf9M7H.jpg,,in,,11,80,80,https://x.com/cobeh2022/status/1887628174856798659,1603638553820684289,cobeh2022
1887595862454640822,Thu Feb 06 20:14:58 +0000 2025,145,PRESIDEN PRABOWO DITANTANG UNTUK MENGADILI JOKOWI.. Kesombongan yang ditunjukan KAESANG ketika memakai baju ini yang bertuliskan ADILI JOKOWI sebelumnya KAESANG juga pernah memakai baju yg bertuliskan FINALIS OCCRP ini menandakan keangkuhan keluarga jokowi https://t.co/e8duWwLINe,1887595862454640822,https://pbs.twimg.com/media/GjIWbxDbIAIUARU.jpg,,in,,6,40,75,https://x.com/widodol_joko/status/1887595862454640822,1518754686815596544,widodol_joko
1887550750659899474,Thu Feb 06 17:15:42 +0000 2025,97,Benar kah berita ini? Jangan lah sebarkan berita bohong. Tapi apabila benar ini menampar aparat penegak hukum. Kasus seperti ini harusnya menjadi target bersih-bersih yang mau dilaksanakan Presiden Prabowo. Maling kok bisa bergentayangan di siang hari bolong. #RakyatMonitor#,1887550750659899474,,,in,Nusa Tenggara Timur,2,19,43,https://x.com/BennyHarmanID/status/1887550750659899474,4326839355,BennyHarmanID
1887526312040116387,Thu Feb 06 15:38:35 +0000 2025,164,Partai Rakyat Medsos Dukung Prabowo Reshuffle Kabinet Merah Putih Rakyat bersama Presiden @prabowo Menyala Macan Asia Panjang Umur Perjuangan ️,1887526312040116387,,,in,Jakarta Capital Region,3,18,46,https://x.com/DrEvaChaniago/status/1887526312040116387,1355632532,DrEvaChaniago
1887516544282026245,Thu Feb 06 14:59:47 +0000 2025,51,Sesuai dengan arahan Presiden @prabowo pada hari Senin yang lalu saat saya menghadap di Istana hari ini secara formal saya telah menandatangani Surat Keputusan Menteri untuk mencabut Perizinan Berusaha Penguasaan Hutan (PBPH) 18 perusahaan yang tersebar dari Aceh hingga Papua https://t.co/pn2AJnlC9S,1887516544282026245,https://pbs.twimg.com/ext_tw_video_thumb/1887516466393788416/pu/img/-24omZZ4TtytKM5f.jpg,,in,Jakarta,2,85,7,https://x.com/RajaJuliAntoni/status/1887516544282026245,438832278,RajaJuliAntoni
1887507524351631675,Thu Feb 06 14:23:56 +0000 2025,4043,Presiden @prabowo Kapan FUFUFAFA dimakzulkan menyusul Sara Duterte?,1887507524351631675,,,in,,8,152,878,https://x.com/DokterTifa/status/1887507524351631675,1502822366946402304,DokterTifa
1887506993474380286,Thu Feb 06 14:21:50 +0000 2025,367,Rakyat Mendukung RESHUFFLE KABINET... Untuk Program terbaik Presiden @prabowo Yang mulai dirasakan oleh Rakyat Indonesia... https://t.co/psg4jXMcoV,1887506993474380286,https://pbs.twimg.com/media/GjHFm21bIAMmc1l.jpg,,in,INDONESIA,6,21,113,https://x.com/sutanmangara/status/1887506993474380286,1227719379103571968,sutanmangara
1887501674241306639,Thu Feb 06 14:00:41 +0000 2025,359,. . Saya cuma titip 1 nama Pak Presiden @prabowo PECAT BAHLIL LAHADALIA DARI KABINET ANDA Sumpah Saya ga bisa trima sampe skarang Ada 3 Ibu-Ibu harus KEHILANGAN NYAWA Akibat KETIDAK BECUSAN Bahlil Bekerja !!! Minta tolong ya @bang_dasco Bisikin ke Pak Prabowo . . https://t.co/F4ORIDB92b,1887501674241306639,https://pbs.twimg.com/media/GjHAYVGbIAkF852.jpg,,in,Bermuda Triangle,9,55,121,https://x.com/StefanAntonio__/status/1887501674241306639,1529491450605768704,StefanAntonio__
1887496664916894025,Thu Feb 06 13:40:47 +0000 2025,400,-&gt; Pak Jokowi menghentikan mega proyek presiden sebelumnya yang sudah menelan uang negara kurang lebih 2 triliun -&gt; Pak Prabowo kelihatannya ingin melanjutkan pencapaian beliau dengan mencoba menghentikan mega proyek presiden sebelumnya yang sudah menelan uang negara kurang,1887496664916894025,,,in,Ibu Kota Nusantara,5,17,128,https://x.com/kemgelapan/status/1887496664916894025,1772124227463979008,kemgelapan
1887489027487768592,Thu Feb 06 13:10:26 +0000 2025,367,Netizen Dukung Presiden @Prabowo Reshuffle Kabinet Merah Putih yang tidak sejalan Siapa kira2 menteri atau kepala Lembaga/badan/institusi yang layak diganti? https://t.co/hWMjsNbk0V,1887489027487768592,https://pbs.twimg.com/ext_tw_video_thumb/1887488883748970501/pu/img/fvxMWDIWCXGMJW0d.jpg,,in,I N D O N E S I A,6,76,82,https://x.com/Heraloebss/status/1887489027487768592,1251824880967774208,Heraloebss
1887420654695424169,Thu Feb 06 12:51:23 +0000 2025,274,@kompascom Bukan hanya kurang seirama tetapi juga mengikuti irama orang lain. Loyalitasnya ganda. Bukan meringankan malah membebani pemerintahan Presiden Prabowo. #RakyatMonitor#,1887484233532514807,,kompascom,in,Nusa Tenggara Timur,3,21,59,https://x.com/BennyHarmanID/status/1887484233532514807,4326839355,BennyHarmanID
1887482083255222746,Thu Feb 06 12:42:51 +0000 2025,296,Hati2 kode KERAS Presiden @prabowo kpd siapapun yg tidak siap BEKERJA totalotas untuk rakyat akan DISINGKIRKAN Sebab rakyat menuntut pemerintahan yg BERSIH 🇮🇩 TITIK https://t.co/lJvp1dXZqq,1887482083255222746,https://pbs.twimg.com/ext_tw_video_thumb/1887481680212205569/pu/img/eGWUpLq1pds6CkSl.jpg,,in,,7,90,59,https://x.com/BANGSAygSUJUD/status/1887482083255222746,1189039138835554304,BANGSAygSUJUD
1887456202894025010,Thu Feb 06 11:00:00 +0000 2025,67,Wakil Ketua DPR RI Sufmi Dasco Ahmad mengungkapkan dirinya mendengar ada menteri Presiden Prabowo Subianto yang kurang sejalan dalam menjalankan pemerintahan. Nah memang saya ada dengar keluhan sedikit-sedikit tentang masih ada yang kemudian kurang seirama kata Dasco https://t.co/EZxsg6LndP,1887456202894025010,https://pbs.twimg.com/media/GjGSm_kbIAk7Sc3.jpg,,in,"Pulo Gadung, Indonesia",3,27,14,https://x.com/tvOneNews/status/1887456202894025010,55507370,tvOneNews
1887444876825940457,Thu Feb 06 10:15:00 +0000 2025,45,Presiden Prabowo dan Peringatan Keras Bagi Loyalis Jokowi: 'Tegas atau Hanya Retorika?' https://t.co/5W2oUJQUxV,1887444876825940457,,,in,Indonesia,5,14,19,https://x.com/democrazymedia/status/1887444876825940457,1243804423001763841,democrazymedia
1887443511517270159,Thu Feb 06 10:09:34 +0000 2025,644,Beneran ? Menyala Pak @prabowo Love U Pull Pak Presiden ️ https://t.co/EiSbTYiiJf,1887443511517270159,https://pbs.twimg.com/media/GjGL3fvbIAMC3bN.jpg,,in,Jakarta Capital Region,19,92,172,https://x.com/DrEvaChaniago/status/1887443511517270159,1355632532,DrEvaChaniago
1887439089026429102,Thu Feb 06 09:52:00 +0000 2025,1413,Wakil Ketua Umum Partai Golkar Ahmad Doli Kurnia menilai tidak mungkin ada menteri yang membuat kebijakan tanpa sepengetahuan Presiden Prabowo Subianto. &lt; #BahlilLahadalia #Golkar https://t.co/nCCXozXJV7,1887439089026429102,,,in,Jakarta,169,504,283,https://x.com/kompascom/status/1887439089026429102,23343960,kompascom
1887431173858816385,Thu Feb 06 09:20:33 +0000 2025,164,Saya menghadiri puncak Harlah ke-102 Nahdlatul Ulama di Istora Senayan Jakarta tadi malam (5/2) bersama para Menteri Kabinet Merah Putih dan dihadiri langsung oleh Presiden @prabowo dan Wapres @gibran_tweet. Di usia yang lebih dari 1 Abad ini semoga @nahdlatululama senantiasa https://t.co/JGP4lO5TRe,1887431173858816385,https://pbs.twimg.com/media/GjGApg8bcAAD1jL.jpg,,in,,0,16,70,https://x.com/AgusYudhoyono/status/1887431173858816385,842986784,AgusYudhoyono
1887430535510958263,Thu Feb 06 09:18:01 +0000 2025,767,Hai min @republikaonline tolong belajar menggunakan istilah yg benar Sejak kapan mantan presiden disebutkan sebagai presiden ke sekian acara kunjungan ke LN pula Pak Presiden @prabowo lihat ini kelakuan media gagal move on Kek nda terima banget Presiden dah ganti... https://t.co/99Ih4k7mYw,1887430535510958263,https://pbs.twimg.com/media/GjGACgdaQAEn-yg.jpg,,in,Jakarta Capital Region,27,233,324,https://x.com/DrEvaChaniago/status/1887430535510958263,1355632532,DrEvaChaniago
1887420654695424169,Thu Feb 06 08:38:45 +0000 2025,1842,Ketua Harian Partai Gerindra Sufmi Dasco Ahmad menyebut ada menteri dalam Kabinet Merah Putih yang kurang seirama dengan Presiden Prabowo Subianto. https://t.co/Ko2rwOLUnr https://t.co/fzRT0mDm6w,1887420654695424169,https://pbs.twimg.com/media/GjF27-wbgAA4nwg.jpg,,in,Jakarta,91,466,414,https://x.com/kompascom/status/1887420654695424169,23343960,kompascom
1887420565436215503,Thu Feb 06 08:38:24 +0000 2025,102,Ketua Harian Partai Gerindra Sufmi Dasco Ahmad menyebut ada menteri dalam Kabinet Merah Putih yang kurang seirama dengan Presiden Prabowo Subianto. &lt; #SufmiDasco #PrabowoSubianto https://t.co/Ko2rwOLmxT,1887420565436215503,,,in,Jakarta,8,71,26,https://x.com/kompascom/status/1887420565436215503,23343960,kompascom
1887405355359215773,Thu Feb 06 07:37:57 +0000 2025,1387,Kode pak @prabowo akan Reshuffle kabinet saya akan Singkirkan menteri yg tidak mau bekerja untuk rakyat .. kalau Menurut saya nih yg harus di Perbaharui yaitu yg selalu membuat Kontroversi di Kepempimpinan Kabinet Prabowo contohnya Bahlil tanpa Koordinasi dengan Presiden... https://t.co/rX9INzpBHn,1887405355359215773,https://pbs.twimg.com/ext_tw_video_thumb/1887405299075850241/pu/img/miBaBbdTFM6DbhnV.jpg,,in,,14,143,436,https://x.com/Yurissa_Samosir/status/1887405355359215773,1456283686312103939,Yurissa_Samosir
1887395902807056445,Thu Feb 06 07:00:24 +0000 2025,213,Tapi faktanya sdh ada pembantumu yg kerjanya malah bikin susah rakyat hingga rakyat ada yg meninggal tdk kamu singkirkan. @prabowo Presiden omon-omon. Prabowo: Yang Tidak Mau Bekerja Benar-benar untuk Rakyat Saya Akan Singkirkan! https://t.co/BkAIyu2w31,1887395902807056445,https://pbs.twimg.com/media/GjFgep4aUAAmRx4.jpg,,in,"Kalimantan Timur, Indonesia",2,40,52,https://x.com/ch_chotimah2/status/1887395902807056445,154435354,ch_chotimah2
